"Name","acc","accuracy_max_disparity","eo2_max_diff","eo_max_diff","max_diff_dp","method","coeff","seed","f1","f2"
"denim-pine-618","0.8128587089701426","0.07583292505008166","0.026887364727612044","0.011257617741335324","0.047367908527232994","VAE-BFC","","0","4","0.5"
"swift-mountain-641","0.8224672728445218","0.07601664782075468","0.001124372394350745","0.11250106885259542","0.08969430880989727","VAE-BFC","","2","3.5","0.5"
"prime-pine-721","0.820661636680209","0.07609737847427589","0.02095034642532473","0.04487389850406859","0.05398787842658076","VAE-BFC","","1","1","1.5"
"pretty-dawn-571","0.8271103372670406","0.07634961249474015","0.030782574255138632","0.24213671144677573","0.1395483685857187","VAE-BFC","","6","5","0"
"dandy-vortex-682","0.8106016637647514","0.07658874491181966","0.025452227377442155","0.005669540820924968","0.047531115463379514","VAE-BFC","","0","2","1.5"
"comic-grass-1047","0.820468175662604","0.07667777199613734","0.010004574248401177","0.007222554754140797","0.07065433799531429","VAE-BFC","","8","1.5","1.5"
"sunny-silence-637","0.820661636680209","0.07667951762524161","0.012059557147305236","0.12843737217100715","0.10614213302587236","VAE-BFC","","2","1.5","0.5"
"restful-violet-576","0.827368285290514","0.07683705595935064","0.013026381454298186","0.16729796374914202","0.11236631437368648","VAE-BFC","","6","10","0"
"lemon-morning-687","0.808280131553492","0.07685886693805133","0.02803597991661922","0.02300921870919581","0.0443991752972384","VAE-BFC","","0","3","1"
"ruby-glitter-639","0.821886889791707","0.07688461965989057","0.017194397616482116","0.174236261488721","0.11588925668897856","VAE-BFC","","2","2.5","0.5"
"solar-surf-553","0.8203392016508674","0.07745279377802228","0.014759470571051952","0.016481707021148262","0.06272171132017199","VAE-BFC","","6","2","1"
"zesty-butterfly-1071","0.8203392016508674","0.07745279377802228","0.014759470571051952","0.016481707021148262","0.06272171132017199","VAE-BFC","","6","2","1"
"wise-moon-549","0.8203392016508674","0.07745279377802228","0.014759470571051952","0.016481707021148262","0.06272171132017199","VAE-BFC","","6","",""
"eager-bush-794","0.8115044818469078","0.07756712309924918","0.010176740199534448","0.05719054695209458","0.06977546066682808","VAE-BFC","","2","1.5","2.5"
"magic-sea-999","0.8171148513574514","0.07761774634327301","0.020330380564954575","0.041278509476389336","0.05283232827017054","VAE-BFC","","6","1.5","1.5"
"earthy-field-508","0.8189849745276326","0.07773164394977539","0.0003694168783750437","0.15245073456172423","0.09191377297984632","VAE-BFC","","7","",""
"confused-flower-1026","0.8109885857999614","0.07775651447195986","0.01059007082505388","0.19497546838854","0.10434946578681452","VAE-BFC","","7","1.5","3"
"absurd-valley-974","0.8245953440381764","0.0777822671937991","0.005203057166795727","0.07730635279762055","0.09519189550581592","VAE-BFC","","5","1.5","1"
"dutiful-cherry-729","0.8209840717095506","0.0779437285008413","0.013323069948703928","0.009146489425870152","0.06616872815453105","VAE-BFC","","1","1.5","1.5"
"lively-spaceship-918","0.818856000515896","0.07821559615617724","0.01896309897749547","0.03080837610669579","0.05557283457243592","VAE-BFC","","4","1.5","1.5"
"vague-breeze-1040","0.8196298445863158","0.0782225786725943","0.008396849856371971","0.0004853168541299469","0.07102439259521402","VAE-BFC","","8","1","2"
"playful-oath-728","0.8219513767975752","0.0782435262218456","0.0005969863378918611","0.06702514634614182","0.08602647927895082","VAE-BFC","","1","1.5","1"
"helpful-totem-1039","0.8232411169149416","0.07835218694103496","0.006915212058883402","0.015449253189802836","0.073219849672428","VAE-BFC","","8","1","1.5"
"fluent-violet-626","0.8197588185980524","0.07861183519264103","0.005181280760677538","0.14365378882245955","0.09718138711893153","VAE-BFC","","3","5","0.5"
"icy-plasma-1090","0.83020571354872","0.07870609916427163","0.04048967798349998","0.3208868818854329","0.15672802434090208","VAE-BFC","","8","8","0"
"chocolate-snowball-543","0.8297543045076418","0.0787990492215227","0.03600957343750075","0.27373950502302946","0.147850618146036","VAE-BFC","","8","",""
"faithful-snow-554","0.8193718965628426","0.07889941350991547","0.00503016934584638","0.06458065157254217","0.07899848265413406","VAE-BFC","","6","3","1"
"crisp-energy-1075","0.8193718965628426","0.07889941350991547","0.00503016934584638","0.06458065157254217","0.07899848265413406","VAE-BFC","","6","3","1"
"wild-cherry-1107","0.819242922551106","0.07909229614083446","0.01794171334357105","0.2051931214424541","0.11665511861061736","VAE-BFC","","8","3","1"
"easy-silence-1038","0.823499064938415","0.07913069998112843","0.013876022227815366","0.07756403293683717","0.06018499313817599","VAE-BFC","","8","1","1"
"sandy-serenity-523","0.8191784355452376","0.07918873745629407","0.005376486390107113","0.14204762113855335","0.09679387622798909","VAE-BFC","","3","",""
"lucky-sun-621","0.8191784355452376","0.07918873745629407","0.005376486390107113","0.14204762113855335","0.09679387622798909","VAE-BFC","","3","4","0.5"
"fragrant-lake-850","0.812536273940801","0.0792258273822084","0.007580415094394097","0.07344115070937152","0.07359427773019114","VAE-BFC","","3","1","3"
"royal-dragon-677","0.8089894886180434","0.0792908473737911","0.030104076783848605","0.03467184492046582","0.037061338891516526","VAE-BFC","","0","1.5","2"
"volcanic-paper-780","0.8180821564454762","0.07937289194169173","0.004894036729698736","0.007159001356576156","0.07469265384088518","VAE-BFC","","2","0.5","3.5"
"dark-moon-668","0.8156961372283484","0.07944838570790014","0.022880626313502295","0.07538761794932836","0.04592389785389356","VAE-BFC","","0","1","1"
"vital-sky-720","0.827174824272909","0.07945493650959246","0.00778765188742489","0.07525184478180391","0.09839366083612784","VAE-BFC","","1","1","1"
"mild-mountain-1055","0.821886889791707","0.07950424583923665","0.0029979855019666157","0.07563316516719165","0.09038379476567292","VAE-BFC","","5","2","1"
"amber-silence-1020","0.8120848648997228","0.07960984701494234","0.004502362198661458","0.0856462918325796","0.07785340627234945","VAE-BFC","","7","1","4"
"earnest-tree-933","0.8177597214161346","0.07985509851898942","0.004731495709446434","0.07042467535769009","0.07862842805423433","VAE-BFC","","4","3","1"
"morning-disco-787","0.8126652479525376","0.079906153477738","0.013645625444852276","0.007152068258660049","0.06140819111492804","VAE-BFC","","2","1","3"
"good-waterfall-670","0.8131811439994842","0.0800078316805104","0.027968545244634463","0.08290656263938412","0.03782457298439621","VAE-BFC","","0","1","1.5"
"woven-glade-542","0.8296898175017734","0.08005976883891375","0.03202376924805708","0.23372108609289888","0.13958677242601264","VAE-BFC","","7","",""
"copper-wave-622","0.8211130457212872","0.08007940247378542","0.0074304466401050595","0.04139175007568635","0.07454298022284815","VAE-BFC","","4","4","0.5"
"golden-violet-788","0.8142129360933772","0.0802111880860551","0.007821278989690247","0.06740300018257156","0.07302610361205948","VAE-BFC","","2","1","3.5"
"hardy-night-781","0.8161475462694268","0.08022864437709776","0.014932478703637314","0.039414661653266514","0.0579437179895263","VAE-BFC","","2","0.5","4"
"genial-yogurt-698","0.8311085316308764","0.08026661650266709","0.0237434412111628","0.2109787916534745","0.1282101884599951","VAE-BFC","","0","8","0"
"young-dust-912","0.8187915135100278","0.08034952450001709","0.005559239765209445","0.02783985468226763","0.0749640897814964","VAE-BFC","","4","1","2.5"
"wise-wildflower-524","0.8268523892435674","0.08051928223785598","0.02452384263815506","0.21547432789393284","0.12770877996255045","VAE-BFC","","3","",""
"solar-haze-671","0.813374605017089","0.08059171646058039","0.0213868370407765","0.03813492732957863","0.04871502740018277","VAE-BFC","","0","1","2"
"astral-disco-1101","0.8018314309666602","0.08068160697434756","0.00002340061320434128","0.1773659774396994","0.08495952449213362","VAE-BFC","","7","3","2"
"charmed-fog-722","0.820468175662604","0.08075274605289795","0.018055768774510483","0.05540931854580583","0.05438935435035738","VAE-BFC","","1","1","2"
"volcanic-dawn-863","0.814793319146192","0.08079856412433373","0.003136223571744478","0.12393143628367465","0.09028866736459296","VAE-BFC","","3","2","1.5"
"deep-morning-1041","0.8153092151931386","0.08119131190258888","0.0031246134988693053","0.04280552429241963","0.0771944594407958","VAE-BFC","","8","1","2.5"
"spring-cloud-913","0.8179531824337396","0.08131219202550832","0.009498964598060489","0.00016754986630673763","0.06739802644804532","VAE-BFC","","4","1","3"
"clean-leaf-779","0.8208550976978138","0.08133837646207231","0.0061226591566539285","0.017378387684969243","0.07159431234244992","VAE-BFC","","2","0.5","3"
"crimson-water-871","0.8083446185593602","0.08141953883031816","0.003998316599588922","0.18661819660879073","0.09263424854477414","VAE-BFC","","3","3","1.5"
"blooming-resonance-509","0.820661636680209","0.08162770040845091","0.008153038325993525","0.0659256725682737","0.07424624204532772","VAE-BFC","","8","",""
"desert-yogurt-847","0.8178886954278712","0.08169970291645068","0.01227834385739318","0.011666670518387767","0.06295299779138501","VAE-BFC","","3","1","1.5"
"jolly-snowflake-1099","0.8211130457212872","0.08182581992668281","0.01954985882632631","0.1883000506116148","0.11684276435422364","VAE-BFC","","7","3","1"
"dry-sky-1048","0.816212033275295","0.08216969009001851","0.0009760883029658746","0.06759886019870259","0.08131831111247592","VAE-BFC","","8","1.5","2"
"faithful-water-926","0.8175662603985296","0.08218190949374848","0.023189767062235286","0.0722423025280386","0.045020581717947566","VAE-BFC","","4","2","1.5"
"decent-brook-920","0.8136325530405624","0.08224343822712255","0.01705670094906632","0.027407113820668516","0.05404548418702167","VAE-BFC","","4","1.5","2.5"
"crisp-field-917","0.8244663700264396","0.08234119345696167","0.0054440413737278925","0.007037094384884035","0.07397174656123269","VAE-BFC","","4","1.5","1"
"fragrant-snowball-1095","0.8153092151931386","0.08235559020452055","0.002447138676485383","0.10793677939113532","0.08776722812981068","VAE-BFC","","8","2","2"
"helpful-sea-723","0.8198233056039208","0.0828814375094249","0.021076433019865372","0.08059090793539281","0.0476140234607296","VAE-BFC","","1","1","2.5"
"lemon-disco-911","0.8213709937447604","0.08289540254225924","0.005387073814076174","0.009414569211960988","0.07240773796462874","VAE-BFC","","4","1","2"
"mild-cosmos-998","0.8250467530792546","0.0829285694952403","0.009131171926771611","0.04268708386968545","0.06696687482949615","VAE-BFC","","6","1.5","1"
"hopeful-plant-1096","0.8189849745276326","0.08297089630846743","0.00593906360009952","0.11050838095986426","0.09338002634661112","VAE-BFC","","9","2","1.5"
"pretty-waterfall-808","0.7988650286967176","0.08308042045710629","0.02733600681830104","0.013047512520019344","0.03773250512680004","VAE-BFC","","2","3","1.5"
"drawn-meadow-716","0.8225317598503902","0.0831969458923677","0.01307089675962264","0.055728818808108094","0.060095102624408814","VAE-BFC","","1","0.5","3"
"snowy-serenity-1027","0.8092474366415168","0.08327112574419648","0.00107985708902629","0.11198050875072511","0.08351333647496519","VAE-BFC","","7","1.5","3.5"
"jumping-night-636","0.8249177790675178","0.08341252170164226","0.013474181363535086","0.1310673273138636","0.10616614011860744","VAE-BFC","","1","3.5","0.5"
"deft-galaxy-535","0.8314954536660862","0.08347187309118742","0.04093789898346293","0.2912097562553876","0.15334385015429672","VAE-BFC","","0","",""
"vibrant-pyramid-1097","0.8189204875217644","0.08364947677489287","0.008661475299780508","0.1316410411664244","0.09776876315721011","VAE-BFC","","9","2","2"
"clear-monkey-1049","0.8136325530405624","0.08369878610453707","0.0006543749882696182","0.0776171866875276","0.08057471065446788","VAE-BFC","","8","1.5","2.5"
"driven-sun-870","0.8140194750757722","0.0837022773627456","0.006810480779734909","0.05063703614686149","0.07128492304647494","VAE-BFC","","3","3","1"
"misunderstood-deluge-991","0.8217579157799704","0.08377210252691636","0.017424493620355197","0.09773819235649069","0.05133159403604504","VAE-BFC","","6","1","1.5"
"helpful-deluge-800","0.8110530728058296","0.083772534241641","0.02694559555944189","0.06569572482072167","0.03741917408768636","VAE-BFC","","2","2","1.5"
"logical-plant-1094","0.8175662603985296","0.08392832694664576","0.004835685586232874","0.0783919603796564","0.08886691815488429","VAE-BFC","","8","2","1.5"
"royal-salad-737","0.8202102276391308","0.08404920706956509","0.01661936815216245","0.04487736505302664","0.05503084489086835","VAE-BFC","","1","2","1.5"
"fiery-armadillo-536","0.8294963564841684","0.08413299726657009","0.04417638744581766","0.2980192139253583","0.15671231367896366","VAE-BFC","","1","",""
"blooming-thunder-504","0.8144063971109822","0.08428790777191997","0.00914079685765256","0.07863924087199886","0.07003599111808895","VAE-BFC","","3","",""
"jumping-terrain-744","0.8196298445863158","0.08462610933321812","0.0014828409138486764","0.07909624757630451","0.0851528388377774","VAE-BFC","","1","3","1"
"sweet-plasma-1043","0.8104726897530148","0.08464050608077689","0.011497521339674882","0.007406281848918561","0.06076976011790092","VAE-BFC","","8","1","3.5"
"gallant-brook-975","0.8191784355452376","0.08471905939046909","0.0039624035762393095","0.014220939342326376","0.07391894597337988","VAE-BFC","","5","1.5","1.5"
"apricot-valley-857","0.8116979428645128","0.08484560811542596","0.006697267530247554","0.14942905938660572","0.09306932313625656","VAE-BFC","","3","1.5","2.5"
"eager-firefly-792","0.8164054942929","0.08508213147395172","0.017687976103221606","0.05175210939504099","0.05124519478048639","VAE-BFC","","2","1.5","1.5"
"stellar-dew-914","0.8163410072870316","0.08517857278941132","0.0007924927464114662","0.046466199992142465","0.08061703746769508","VAE-BFC","","4","1","3.5"
"fallen-frog-1089","0.8319468627071646","0.0854164100623167","0.040558375927662864","0.2541477258283319","0.14961100063176758","VAE-BFC","","7","8","0"
"eternal-violet-1012","0.814793319146192","0.08545567733206005","0.004502783289387496","0.011585784376032748","0.0710012677021338","VAE-BFC","","7","0.5","4"
"dulcet-sponge-624","0.8246598310440446","0.08554470441637785","0.0155188174617421","0.13472800301358656","0.10773363997341988","VAE-BFC","","1","5","0.5"
"sandy-valley-612","0.8306571225897982","0.08559881891861021","0.0042391804948850725","0.013264171829898752","0.08803778187076705","VAE-BFC","","4","2","0.5"
"deep-leaf-851","0.8113755078351712","0.08561888426820663","0.003767919816625817","0.11178811528355216","0.08643625163352406","VAE-BFC","","3","1","3.5"
"pleasant-shadow-802","0.8128587089701426","0.08572929061650025","0.00238818597483946","0.0775501667410049","0.07703954893544591","VAE-BFC","","2","2","2.5"
"rare-sunset-814","0.8334300638421358","0.0858178859860933","0.02948525388402055","0.14957523220100438","0.12935395092740018","VAE-BFC","","2","4","0"
"major-eon-714","0.8265944412200942","0.08585323028290337","0.008292539667949517","0.06215002299477479","0.06580259652756454","VAE-BFC","","1","0.5","2"
"skilled-night-910","0.8249822660733862","0.08593570656552885","0.0004481608441449375","0.003182291943509108","0.07988085124082885","VAE-BFC","","4","1","1.5"
"lilac-firefly-1042","0.8142774230992456","0.08593613828025348","0.0027562794252183748","0.05385283806363195","0.08235647240417537","VAE-BFC","","8","1","3"
"autumn-tree-967","0.8231766299090734","0.08601643721904995","0.0023320605966398456","0.03311536443829194","0.07372998631539404","VAE-BFC","","5","1","1.5"
"stellar-terrain-786","0.8124717869349326","0.08601686893377458","0.016240687277814483","0.024198245001814167","0.05283887907186288","VAE-BFC","","2","1","2.5"
"floral-blaze-795","0.8144063971109822","0.08603432522481735","0.002434265331432095","0.06091477604938211","0.07633478403245653","VAE-BFC","","2","1.5","3"
"stoic-planet-1078","0.8299477655252466","0.08607753423769937","0.03970717110287752","0.21014913093617624","0.14457379076424054","VAE-BFC","","6","4","0"
"clear-planet-822","0.8331721158186626","0.0862036512479315","0.03617085118557493","0.2180476627371408","0.1418450721509803","VAE-BFC","","2","8","0"
"logical-leaf-844","0.8177597214161346","0.0865496987550961","0.009200170650024528","0.07864964051887308","0.09302436849427026","VAE-BFC","","3","0.5","4"
"clean-silence-759","0.8314954536660862","0.08667363842149922","0.05113719761474962","0.3226218896389474","0.166428016018193","VAE-BFC","","1","8","0"
"pious-sponge-539","0.8347842909653704","0.08670331411627197","0.03816898683646328","0.201798792254343","0.1436390533044177","VAE-BFC","","4","",""
"icy-lake-532","0.8347842909653704","0.08670331411627197","0.03816898683646328","0.201798792254343","0.1436390533044177","VAE-BFC","","4","",""
"playful-dragon-1050","0.8104082027471464","0.08677443442461685","0.009602011514304816","0.01601256739548934","0.06254585326557088","VAE-BFC","","8","1.5","3"
"peach-sponge-948","0.8333655768362674","0.08678753602800149","0.035791749220500914","0.20789876290422857","0.1404791830726083","VAE-BFC","","4","8","0"
"gallant-capybara-793","0.812536273940801","0.08679363634476378","0.0169758515296662","0.03710940659614936","0.05069796821160598","VAE-BFC","","2","1.5","2"
"sunny-pond-1060","0.8128587089701426","0.08689356891843192","0.016494845608889967","0.1904764655991236","0.10733173233491858","VAE-BFC","","5","3","1.5"
"fiery-pond-783","0.8239504739794932","0.0868966284619157","0.0031353813902923883","0.005558033496107062","0.08217798652081516","VAE-BFC","","2","1","1"
"distinctive-bee-877","0.833043141806926","0.08697867302981632","0.04442856063489894","0.23886255595587777","0.15304622977712146","VAE-BFC","","3","4","0"
"true-gorge-789","0.8151157541755336","0.0870109577831426","0.0022851390585951342","0.04350807821458863","0.07514781255216944","VAE-BFC","","2","1","4"
"woven-donkey-1044","0.808086670535887","0.08704455645084852","0.007098687303801796","0.020702230377599606","0.06494117549012103","VAE-BFC","","8","1","4"
"devoted-lake-915","0.8158251112400852","0.08711438161501928","0.004938852814113229","0.005289953710016226","0.0695703586321791","VAE-BFC","","4","1","4"
"dutiful-darkness-550","0.825949571161411","0.0873997825884647","0.002561073795788807","0.02495568594915265","0.08070343672325371","VAE-BFC","","6","",""
"splendid-microwave-559","0.825949571161411","0.0873997825884647","0.002561073795788807","0.02495568594915265","0.08070343672325371","VAE-BFC","","6","1","1"
"desert-totem-552","0.825949571161411","0.0873997825884647","0.002561073795788807","0.02495568594915265","0.08070343672325371","VAE-BFC","","6","1","1"
"faithful-grass-990","0.825949571161411","0.0873997825884647","0.002561073795788807","0.02495568594915265","0.08070343672325371","VAE-BFC","","6","1","1"
"dauntless-terrain-976","0.815373702199007","0.0874984012477531","0.0015273562191731457","0.0324607644433762","0.07521806943106495","VAE-BFC","","5","1.5","2"
"glamorous-durian-713","0.8283355903785388","0.08761535839773926","0.004640058866077268","0.026752513825752833","0.08398418707798244","VAE-BFC","","1","0.5","1.5"
"solar-lake-751","0.8331721158186626","0.08765899912534592","0.0541457103848673","0.29449084484420174","0.16847989979413214","VAE-BFC","","1","4","0"
"polished-pond-537","0.8335590378538724","0.08766249038355456","0.03563131365387883","0.21290792614864096","0.14021778919189798","VAE-BFC","","2","",""
